Date,ProductID,CustomerID,SupplierID,ShipperID,QuantitySold,TotalAmount,DiscountAmount,NetAmount
2023-04-08,5,2964,1,5,100,65235.0,129.55,65105.45
2022-12-16,18,2965,12,3,59,38415.49,120.97,38294.52
2022-04-10,15,2966,2,10,92,77963.56,224.8,77738.76
2022-05-07,196,2967,24,2,92,39727.44,76.99,39650.45
2022-09-30,28,2968,11,3,38,37814.94,26.56,37788.380000000005
2023-02-11,4,2969,12,4,3,1092.03,1.38,1090.65
2022-02-21,83,2970,24,8,90,78556.5,101.49,78455.01
2022-12-21,57,2971,15,8,66,28584.6,71.69,28512.910000000003
2023-09-26,4,2972,18,15,70,25480.7,61.19,25419.51
2023-04-16,121,2973,4,1,23,21396.9,90.86,21306.04
2023-05-13,13,2974,18,2,71,66051.3,3.84,66047.46
2023-04-02,57,2975,30,13,32,13859.2,28.1,13831.1
2023-07-22,29,2976,9,9,43,27610.73,97.44,27513.29
2022-10-23,241,2977,15,15,98,42443.8,76.81,42366.990000000005
2021-10-14,113,2978,17,13,13,3491.9300000000003,70.13,3421.8
2022-07-02,242,2979,18,2,59,25477.38,60.22,25417.16
2022-08-13,56,2980,7,9,76,3513.48,11.9,3501.5799999999995
2022-05-29,25,2981,9,17,65,61849.45,276.23,61573.22
2022-12-29,44,2982,1,11,82,18763.24,35.96,18727.28
2022-02-16,44,2983,8,4,33,7551.059999999999,53.98,7497.08
2023-07-22,5,2984,33,5,29,18918.15,137.45,18780.7
2023-03-28,101,2985,15,2,3,2542.29,179.8,2362.49
2022-02-09,17,2986,1,14,32,22188.48,55.85,22132.63
2022-09-07,13,2987,18,14,57,53027.1,209.0,52818.1
2023-06-29,185,2988,19,3,29,24365.51,129.16,24236.35
2022-05-24,111,2989,19,14,44,40933.2,29.07,40904.13
2023-05-27,122,2990,6,10,54,23318.28,44.37,23273.91
2023-05-13,12,2991,21,12,82,68895.58,11.44,68884.14
2023-04-20,57,2992,17,9,49,21221.9,84.01,21137.890000000003
2021-10-07,164,2993,1,12,83,70336.69,135.28,70201.41
2023-07-26,24,2994,4,15,6,2319.42,88.26,2231.16
2023-08-31,17,2995,28,5,42,29122.38,67.38,29055.0
2022-12-03,18,2996,7,15,37,24091.07,16.41,24074.66
2023-02-07,147,2997,24,13,20,8662.0,83.89,8578.11
2022-04-13,62,2998,10,10,93,86517.9,26.82,86491.07999999999
2023-02-14,15,2999,25,2,92,77963.56,123.2,77840.36
2023-03-13,238,3000,11,6,61,42296.79,56.66,42240.13
2023-04-23,60,3001,11,2,71,67558.63,27.98,67530.65000000001
2022-06-23,97,3002,33,13,57,36600.27,110.86,36489.41
2023-04-14,180,3003,15,1,1,872.85,152.0,720.85
2022-03-31,144,3004,3,12,33,14250.06,107.76,14142.3
2022-12-31,39,3005,24,12,29,28858.77,55.58,28803.19
2022-06-02,39,3006,8,17,20,19902.6,295.08,19607.52
2021-11-21,11,3007,36,6,48,31682.4,7.15,31675.25
2023-06-10,13,3008,15,10,53,49305.9,273.45,49032.45
2021-10-09,50,3009,18,12,86,81831.58,184.58,81647.0
2022-11-09,43,3010,17,13,90,38863.8,70.59,38793.21000000001
2022-10-04,22,3011,11,12,63,16922.43,45.4,16877.03
2022-07-11,5,3012,1,11,70,45664.5,47.97,45616.53
2021-12-21,57,3013,10,7,14,6063.400000000001,16.33,6047.070000000001
2023-07-29,162,3014,6,14,33,27726.27,115.5,27610.77
2023-08-14,19,3015,14,9,58,48731.02,200.81,48530.21000000001
2022-03-17,13,3016,17,11,87,80936.09999999999,185.81,80750.29
2022-11-15,87,3017,18,5,29,19141.45,100.95,19040.5
2023-05-16,103,3018,23,16,9,8563.77,162.63,8401.140000000001
2022-08-05,173,3019,21,1,78,51483.9,80.94,51402.95999999999
2023-06-09,26,3020,7,7,24,20948.4,59.74,20888.66
2023-09-16,196,3021,21,9,53,22886.46,34.07,22852.39
2023-05-18,43,3022,14,4,62,26772.84,93.58,26679.26
2022-01-09,13,3023,4,6,86,80005.8,197.6,79808.2
2023-05-10,57,3024,6,15,95,41144.5,107.26,41037.24
2023-09-14,22,3025,1,3,4,1074.44,33.83,1040.61
2022-06-02,18,3026,15,14,31,20184.41,23.37,20161.04
2022-06-17,243,3027,15,5,18,12481.02,164.26,12316.76
2022-06-13,15,3028,12,4,74,62709.82,104.74,62605.08
2022-05-08,112,3029,8,11,36,24962.04,114.76,24847.28
2022-02-17,17,3030,11,7,91,63098.49,177.32,62921.17
2022-11-20,32,3031,39,15,77,33348.700000000004,89.64,33259.060000000005
2023-04-22,17,3032,24,18,78,54084.42,22.49,54061.93
2023-09-02,80,3033,7,1,19,12200.09,143.81,12056.28
2022-02-21,43,3034,16,5,1,431.82,20.97,410.85
2021-10-19,125,3035,14,14,99,38270.43,16.44,38253.99
2022-05-17,19,3036,21,4,93,78137.67,20.61,78117.06
2023-01-25,114,3037,3,2,88,81866.4,86.46,81779.93999999999
2021-09-28,138,3038,25,9,42,11281.62,16.82,11264.8
2022-02-15,56,3039,12,8,85,3929.55,13.76,3915.79
2022-01-05,50,3040,12,1,88,83734.64,254.11,83480.53
2022-07-30,85,3041,4,14,66,45763.74,161.67,45602.07
2022-09-01,27,3042,3,9,62,28587.58,91.41,28496.17
2022-08-13,120,3043,16,9,4,3360.76,201.97,3158.7900000000004
2022-11-26,78,3044,1,11,50,11441.0,40.64,11400.36
2021-10-12,111,3045,19,11,46,42793.8,128.54,42665.26
2023-08-09,26,3046,23,15,86,75065.1,45.91,75019.19
2021-10-18,67,3047,5,14,87,37568.34,118.55,37449.78999999999
2022-08-08,122,3048,14,7,79,34113.78,2.15,34111.63
2022-11-20,143,3049,39,15,30,2040.3,7.12,2033.1800000000003
2023-03-24,17,3050,23,2,8,5547.12,179.82,5367.3
2023-04-17,80,3051,10,16,92,59074.12,45.32,59028.8
2022-07-01,25,3052,17,10,44,41867.32,153.48,41713.84
2022-07-12,19,3053,12,14,45,37808.55,125.98,37682.57
2021-12-10,107,3054,1,4,31,7093.42,62.51,7030.91
2022-11-26,26,3055,18,15,84,73319.40000000001,68.08,73251.32
2021-12-17,56,3056,15,12,21,970.83,7.57,963.26
2023-05-17,22,3057,23,1,48,12893.28,48.39,12844.89
2023-02-24,87,3058,12,3,30,19801.5,100.62,19700.88
2021-10-21,22,3059,23,18,31,8326.91,46.99,8279.92
2023-07-15,26,3060,4,10,95,82920.75,60.86,82859.89
2023-02-11,143,3061,10,6,19,1292.19,18.06,1274.13
2022-05-23,19,3062,22,8,37,31087.03,195.48,30891.550000000003
2022-11-26,44,3063,14,18,30,6864.599999999999,41.84,6822.759999999999
2021-12-09,18,3064,29,8,96,62506.56,113.05,62393.51
2022-04-30,39,3065,10,15,48,47766.24,161.81,47604.43
2023-09-22,136,3066,5,17,62,61698.06,79.97,61618.09
2022-03-29,19,3067,9,11,1,840.19,16.25,823.94
2022-01-07,8,3068,12,16,31,2108.31,14.62,2093.69
2023-05-14,147,3069,25,17,80,34648.0,76.94,34571.06
2022-06-18,133,3070,6,14,40,10744.4,22.9,10721.500000000002
2022-03-13,22,3071,22,1,41,11013.01,0.86,11012.15
2023-06-29,5,3072,6,1,49,31965.15,100.52,31864.63
2023-02-16,61,3073,23,1,14,13321.42,193.71,13127.71
2022-01-25,15,3074,10,8,45,38134.35,73.09,38061.26
2023-09-28,69,3075,24,1,43,36439.49,61.04,36378.45
2021-10-13,135,3076,9,15,83,38270.47,103.32,38167.15
2023-03-09,4,3077,4,7,54,19656.54,2.83,19653.71
2022-03-10,22,3078,6,6,60,16116.6,31.9,16084.7
2022-09-03,26,3079,12,10,93,81175.05,45.96,81129.09
2023-02-02,181,3080,12,15,94,89443.81999999999,200.79,89243.03
2022-11-09,67,3081,12,15,20,8636.4,105.54,8530.859999999999
2023-08-01,24,3082,10,16,79,30539.03,32.67,30506.36
2023-03-12,13,3083,8,17,80,74424.0,28.51,74395.49
2023-01-28,86,3084,17,15,3,1953.33,187.01,1766.32
2023-09-01,5,3085,27,3,73,47621.55,159.62,47461.93
2023-08-08,15,3086,34,11,45,38134.35,16.18,38118.17
2023-02-21,101,3087,21,5,27,22880.61,3.77,22876.84
2022-10-01,60,3088,12,10,77,73267.81,150.36,73117.45
2022-08-03,19,3089,15,5,32,26886.08,211.84,26674.24
2021-10-18,57,3090,6,12,9,3897.9,124.6,3773.3
2023-07-13,209,3091,6,14,36,33490.8,80.49,33410.31
2022-03-04,113,3092,10,18,39,10475.79,56.79,10419.0
2023-04-11,44,3093,7,4,6,1372.92,55.34,1317.5800000000002
2022-12-12,17,3094,23,9,45,31202.55,180.07,31022.48
2023-05-19,8,3095,40,7,25,1700.2500000000002,17.31,1682.9400000000005
2023-04-08,44,3096,34,17,26,5949.32,0.63,5948.69
2023-08-09,244,3097,11,7,96,62625.600000000006,189.47,62436.130000000005
2022-08-19,10,3098,13,15,40,17324.0,36.49,17287.51
2021-10-17,236,3099,11,14,34,1571.82,1.69,1570.13
2023-03-17,209,3100,11,3,7,6512.099999999999,261.61,6250.49
2023-08-26,4,3101,17,15,31,11284.31,32.55,11251.76
2022-04-21,11,3102,14,18,17,11220.85,21.65,11199.2
2022-06-27,99,3103,7,2,70,58813.3,88.76,58724.54
2022-05-22,119,3104,23,13,77,5236.77,4.69,5232.080000000001
2022-05-18,5,3105,9,16,73,47621.55,178.46,47443.09
2023-03-31,138,3106,14,14,91,24443.51,55.15,24388.36
2022-11-21,27,3107,11,8,56,25821.04,61.09,25759.95
2022-04-03,7,3108,19,6,59,38488.65,37.51,38451.14
2023-05-18,34,3109,24,10,84,54797.4,75.05,54722.35
2022-01-01,116,3110,6,12,25,16052.75,68.8,15983.95
2022-05-16,231,3111,24,15,62,28587.58,103.58,28484.0
2022-03-05,22,3112,15,5,20,5372.200000000001,76.61,5295.590000000001
2022-08-06,4,3113,10,15,60,21840.6,91.21,21749.39
2023-04-08,39,3114,8,9,50,49756.5,109.85,49646.65
2021-12-05,245,3115,4,9,72,62845.2,44.61,62800.59
2021-12-22,22,3116,8,1,73,19608.53,78.26,19530.270000000004
2023-08-09,39,3117,18,2,47,46771.11,170.62,46600.49
2022-05-29,84,3118,14,3,31,2108.31,19.44,2088.87
2022-09-22,82,3119,15,12,80,29120.8,65.7,29055.1
2022-08-08,166,3120,15,5,20,924.6,7.78,916.82
2023-08-24,32,3121,11,7,11,4764.1,84.34,4679.76
2023-02-03,206,3122,6,8,47,2172.81,11.43,2161.38
2022-10-15,29,3123,11,17,14,8989.54,190.72,8798.820000000002
2022-02-07,111,3124,7,6,70,65121.0,268.15,64852.85
2022-07-01,24,3125,24,2,55,21261.35,19.87,21241.48
2022-11-24,18,3126,24,11,91,59251.01,104.46,59146.55
2022-05-18,84,3127,18,4,99,6732.990000000001,18.36,6714.630000000001
2023-07-31,29,3128,18,15,33,21189.63,179.93,21009.7
2022-05-06,24,3129,17,7,26,10050.82,52.68,9998.14
2021-12-28,33,3130,3,15,57,37113.27,129.89,36983.380000000005
2022-02-24,22,3131,4,14,54,14504.94,26.86,14478.08
2022-05-21,237,3132,7,14,86,59631.54,41.84,59589.7
2023-08-20,29,3133,4,14,24,15410.64,155.23,15255.41
2023-08-29,13,3134,24,15,59,54887.7,47.5,54840.2
2022-01-22,11,3135,31,13,49,32342.45,57.28,32285.17
2022-08-15,43,3136,7,5,24,10363.68,14.91,10348.77
2023-01-19,24,3137,7,13,85,32858.45,3.07,32855.38
2022-04-25,8,3138,15,17,38,2584.38,9.18,2575.2000000000003
2022-03-20,49,3139,3,5,38,1756.7399999999998,5.84,1750.9
2022-02-05,16,3140,1,18,12,5533.08,8.87,5524.21
2022-06-06,44,3141,10,16,2,457.64,64.67,392.97
2023-05-27,75,3142,14,12,20,13867.8,21.34,13846.46
2022-01-01,15,3143,25,2,69,58472.67,120.18,58352.49
2023-07-29,13,3144,33,10,28,26048.4,99.19,25949.21
2022-10-06,24,3145,3,7,70,27059.9,80.49,26979.41
2022-01-03,16,3146,26,3,19,8760.71,76.78,8683.929999999998
2022-01-31,53,3147,10,17,4,2604.44,102.2,2502.24
2023-09-25,57,3148,6,7,12,5197.200000000001,119.15,5078.050000000001
2021-10-24,59,3149,9,7,94,93542.22,216.29,93325.93
2021-10-05,17,3150,9,11,79,54777.81,37.45,54740.36
2022-02-21,17,3151,9,17,41,28428.99,16.05,28412.94
2021-12-09,18,3152,5,7,10,6511.1,18.48,6492.620000000001
2022-09-10,60,3153,21,15,71,67558.63,227.79,67330.84000000001
2023-08-28,88,3154,3,7,99,83895.56999999999,230.75,83664.81999999999
2023-06-29,18,3155,15,3,11,7162.21,161.94,7000.27
2023-09-14,15,3156,24,15,36,30507.48,1.41,30506.07
2021-09-30,43,3157,18,16,93,40159.26,0.65,40158.61
2022-01-17,60,3158,14,10,35,33303.55,163.27,33140.28
2023-04-27,8,3159,3,9,85,5780.85,9.73,5771.120000000001
2021-10-12,3,3160,10,12,76,29379.32,28.13,29351.19
2023-07-17,90,3161,24,16,69,44926.59,184.18,44742.41
2023-08-31,17,3162,18,14,68,47150.52,3.96,47146.56
2023-03-07,186,3163,11,2,98,63930.3,170.11,63760.19
2022-10-20,52,3164,14,10,29,1340.6699999999998,8.05,1332.62
2022-03-09,17,3165,5,2,6,4160.34,148.87,4011.47
2023-04-17,78,3166,23,13,38,8695.16,53.71,8641.45
2023-09-07,39,3167,12,13,55,54732.15,66.32,54665.83
2022-05-28,29,3168,9,2,58,37242.38,46.98,37195.4
2023-05-03,32,3169,3,18,8,3464.8,4.09,3460.71
2023-07-08,22,3170,8,6,23,6178.030000000001,24.83,6153.200000000001
2023-04-22,136,3171,10,12,11,10946.43,236.95,10709.48
2023-01-12,5,3172,3,4,88,57406.8,85.62,57321.18
2023-09-05,18,3173,8,1,56,36462.16,61.72,36400.44
2023-06-16,8,3174,19,8,17,1156.17,9.67,1146.5
2022-04-22,63,3175,1,18,52,3536.5200000000004,7.61,3528.9100000000003
2021-10-08,75,3176,7,13,48,33282.72,143.94,33138.78
2022-05-01,39,3177,23,1,63,62693.19,169.88,62523.310000000005
2022-07-13,22,3178,17,6,99,26592.390000000003,77.28,26515.110000000004
2022-12-05,5,3179,39,16,86,56102.1,105.18,55996.92
2022-08-14,15,3180,7,13,38,32202.34,207.8,31994.54
2021-10-16,145,3181,24,3,75,20145.75,61.5,20084.25
2022-02-21,30,3182,20,18,85,30940.85,39.54,30901.31
2023-01-26,57,3183,25,17,69,29883.9,120.61,29763.29
2022-12-07,19,3184,18,4,79,66375.01000000001,175.54,66199.47000000002
2022-02-23,27,3185,14,18,8,3688.72,89.48,3599.24
2022-10-08,60,3186,17,14,32,30448.96,261.86,30187.1
2022-08-01,43,3187,17,9,81,34977.42,3.15,34974.27
2022-05-30,39,3188,14,11,34,33834.42,255.05,33579.369999999995
2023-06-17,43,3189,10,1,31,13386.42,23.2,13363.22
2021-11-16,68,3190,14,6,80,52804.0,129.8,52674.2
2023-04-16,11,3191,23,15,28,18481.4,110.49,18370.91
2023-05-30,18,3192,1,15,16,10417.76,44.29,10373.47
2022-03-16,160,3193,18,9,14,647.2199999999999,5.54,641.68
2022-12-19,39,3194,17,14,99,98517.87,46.14,98471.73
2022-06-21,15,3195,9,8,38,32202.34,36.11,32166.23
2023-06-23,28,3196,11,13,26,25873.38,98.81,25774.57
2023-09-03,24,3197,9,17,54,20874.78,45.98,20828.8
2022-12-20,29,3198,11,4,80,51368.8,6.84,51361.96000000001
2022-11-03,56,3199,13,14,43,1987.89,6.03,1981.86
2022-07-06,246,3200,14,1,93,78810.98999999999,110.53,78700.45999999999
2022-08-08,44,3201,5,14,50,11441.0,64.25,11376.75
2022-05-12,60,3202,1,10,61,58043.33,191.51,57851.82
2023-01-29,29,3203,18,10,63,40452.93,31.38,40421.55
2022-10-26,97,3204,12,18,11,7063.21,89.57,6973.64
2022-10-14,72,3205,19,7,42,1941.66,4.8,1936.86
2022-04-17,19,3206,18,10,53,44530.07,206.86,44323.21
2022-10-15,8,3207,23,5,96,6528.960000000001,16.6,6512.360000000001
2023-04-04,5,3208,1,2,56,36531.6,163.55,36368.05
2023-09-03,57,3209,7,4,55,23820.5,123.52,23696.98
2023-08-03,17,3210,26,10,72,49924.08,10.83,49913.25
2022-03-20,4,3211,11,6,21,7644.21,72.62,7571.59
2023-08-01,13,3212,9,9,31,28839.3,180.72,28658.58
2021-12-23,37,3213,15,6,80,52188.0,129.8,52058.2
2022-05-04,117,3214,18,5,67,44223.35,123.7,44099.65
2022-07-17,107,3215,19,14,66,15102.12,47.68,15054.44
2021-12-03,8,3216,18,7,10,680.1,11.63,668.47
2022-02-10,196,3217,25,12,54,23318.28,112.29,23205.99
2022-07-23,53,3218,21,15,66,42973.26,26.36,42946.9
2022-03-04,31,3219,34,9,83,35947.3,94.93,35852.37
2023-01-05,56,3220,3,9,85,3929.55,4.86,3924.69
2022-01-30,13,3221,17,6,39,36281.7,15.92,36265.78
2022-05-28,8,3222,17,9,55,3740.55,15.21,3725.34
2022-01-02,136,3223,7,17,1,995.13,168.61,826.52
2021-12-25,60,3224,15,7,39,37109.67,226.62,36883.05
2022-06-19,247,3225,11,11,77,76625.01,43.69,76581.31999999999
2022-06-29,25,3226,12,9,22,20933.66,193.54,20740.12
2022-05-02,24,3227,29,11,88,34018.16,27.16,33990.99999999999
2023-07-26,4,3228,1,14,72,26208.72,67.86,26140.86
2023-04-01,15,3229,2,5,88,74573.84,129.12,74444.72
2023-09-08,8,3230,8,1,92,6256.92,18.52,6238.4
2022-06-12,4,3231,24,1,20,7280.2,82.03,7198.17
2022-10-03,52,3232,12,2,50,2311.5,1.44,2310.06
2022-12-19,60,3233,18,10,100,95153.0,29.65,95123.35
2023-04-26,27,3234,12,15,27,12449.429999999998,30.52,12418.909999999998
2023-09-11,133,3235,9,16,48,12893.28,77.86,12815.42
2023-08-09,24,3236,23,8,75,28992.75,113.46,28879.29
2023-06-26,19,3237,5,17,41,34447.79,45.39,34402.4
2023-03-23,17,3238,13,3,17,11787.63,200.07,11587.56
2023-07-24,59,3239,6,15,40,39805.2,85.27,39719.93
2022-05-06,97,3240,12,12,75,48158.25,69.03,48089.22
2023-02-17,26,3241,3,1,37,32295.45,217.52,32077.93
2023-06-08,29,3242,7,18,42,26968.62,10.67,26957.95
2023-05-16,29,3243,8,3,43,27610.73,81.65,27529.08
2022-05-06,90,3244,9,12,26,16928.86,136.23,16792.63
2021-11-03,145,3245,9,3,70,18802.7,35.57,18767.13
2021-12-15,85,3246,4,6,71,49230.69,119.02,49111.670000000006
2021-12-03,56,3247,15,7,86,3975.78,1.32,3974.46
2023-07-23,17,3248,18,7,2,1386.78,52.56,1334.22
2023-06-04,161,3249,2,8,96,21966.72,9.04,21957.68
2022-01-08,27,3250,21,6,93,42881.37,88.03,42793.34
2022-05-12,4,3251,24,1,29,10556.29,36.63,10519.66
2022-07-01,17,3252,18,6,63,43683.57,197.14,43486.43
2022-01-08,24,3253,25,11,8,3092.56,97.87,2994.69
2021-10-23,19,3254,18,13,36,30246.840000000004,212.97,30033.870000000003
2022-01-04,11,3255,18,1,43,28382.15,81.17,28300.98
2023-05-06,81,3256,16,6,51,13699.11,74.94,13624.17
2022-07-29,130,3257,8,9,91,20822.62,24.75,20797.87
2023-06-11,64,3258,19,1,75,65463.75,205.48,65258.27
2023-09-17,29,3259,23,4,82,52653.02,111.68,52541.34
2023-05-20,4,3260,15,15,77,28028.77,63.89,27964.88
2023-03-09,57,3261,14,17,94,40711.4,74.65,40636.75
2022-07-22,248,3262,4,13,45,12087.45,57.04,12030.41
2022-11-27,22,3263,11,4,89,23906.29,59.08,23847.21
2022-02-13,134,3264,7,15,77,33250.14,75.91,33174.23
2022-12-04,56,3265,19,17,3,138.69,11.86,126.83
2022-01-29,34,3266,23,14,12,7828.200000000001,98.38,7729.820000000001
2023-05-28,5,3267,21,11,89,58059.15,195.14,57864.01
2023-03-04,55,3268,21,7,97,62284.67,100.7,62183.97
2022-01-16,167,3269,23,4,62,28587.58,2.67,28584.91
2023-01-02,17,3270,3,10,75,52004.25,152.7,51851.55
2023-03-29,8,3271,21,5,5,340.05,15.64,324.41
2022-01-01,8,3272,15,2,67,4556.67,5.16,4551.51
2022-01-23,43,3273,11,9,5,2159.1,106.74,2052.36
2022-11-02,29,3274,21,13,72,46231.92,153.91,46078.01
2022-02-26,161,3275,14,5,61,13958.02,16.41,13941.61
2023-06-17,27,3276,8,3,75,34581.75,12.26,34569.49
2021-11-05,185,3277,12,14,69,57973.11,92.83,57880.28
2021-09-29,5,3278,7,1,21,13699.35,74.04,13625.31
2023-05-10,242,3279,11,2,66,28500.12,89.25,28410.87
2023-06-29,82,3280,15,3,86,31304.86,97.49,31207.37
2021-11-21,15,3281,17,18,22,18643.46,72.52,18570.94
2022-12-23,11,3282,7,9,2,1320.1,23.62,1296.48
2023-04-11,27,3283,12,8,40,18443.6,121.45,18322.15
2022-03-12,22,3284,25,18,96,25786.56,30.1,25756.460000000003
2023-04-03,24,3285,12,9,55,21261.35,27.78,21233.57
2022-09-19,17,3286,8,11,66,45763.74,49.58,45714.16
2022-10-28,43,3287,10,11,32,13818.24,57.31,13760.93
2021-11-18,131,3288,15,5,56,25821.04,127.34,25693.7
2021-10-13,69,3289,25,10,82,69489.26,166.29,69322.97
2022-11-18,39,3290,7,8,32,31844.16,176.69,31667.47
2022-06-04,17,3291,17,14,20,13867.8,79.61,13788.19
2022-10-21,32,3292,24,1,3,1299.3000000000002,57.5,1241.8000000000002
2023-09-28,99,3293,10,15,16,13443.04,242.87,13200.17
2022-03-20,18,3294,19,9,40,26044.4,181.32,25863.08
2022-09-09,181,3295,17,15,80,76122.4,262.44,75859.95999999999
2023-07-12,122,3296,23,14,22,9500.04,71.69,9428.35
2023-01-06,8,3297,18,10,91,6188.910000000001,7.24,6181.670000000001
2023-03-10,8,3298,6,2,79,5372.79,19.19,5353.6
2023-07-04,94,3299,4,12,39,14196.39,40.71,14155.68
2022-03-31,80,3300,19,3,40,25684.4,76.53,25607.870000000003
2022-06-21,22,3301,37,9,82,22026.02,2.88,22023.14
2023-02-04,196,3302,20,9,74,31954.68,19.33,31935.35
2022-11-19,11,3303,21,5,56,36962.8,140.3,36822.49999999999
2023-06-23,12,3304,9,1,45,37808.55,70.81,37737.740000000005
2023-07-12,4,3305,21,5,98,35672.98,42.43,35630.55
2022-07-31,56,3306,18,10,59,2727.57,5.36,2722.21
2022-04-25,4,3307,22,6,76,27664.76,31.09,27633.67
2023-08-16,56,3308,25,13,80,3698.4,8.79,3689.61
2022-08-07,45,3309,14,9,64,54235.52,240.44,53995.08
2022-02-19,24,3310,10,6,35,13529.95,92.28,13437.669999999998
2022-07-18,13,3311,12,14,47,43724.1,70.14,43653.96
2022-08-16,249,3312,5,11,34,22179.9,156.61,22023.29
2022-11-11,8,3313,21,11,33,2244.3300000000004,10.64,2233.6900000000005
2022-08-03,24,3314,14,16,75,28992.75,42.41,28950.34
2023-09-06,5,3315,6,9,38,24789.3,140.21,24649.09
2022-02-23,43,3316,7,16,83,35841.06,107.16,35733.899999999994
2023-04-19,57,3317,17,2,1,433.1,112.82,320.28000000000003
2021-10-29,22,3318,9,9,34,9132.74,10.22,9122.52
2022-08-21,105,3319,17,3,53,46261.05,202.07,46058.98
2022-03-02,19,3320,25,15,62,52091.780000000006,121.11,51970.670000000006
2022-11-04,5,3321,19,13,91,59363.85,129.5,59234.35
2021-10-23,45,3322,18,16,22,18643.46,209.65,18433.81
2022-07-23,49,3323,19,14,74,3421.02,4.37,3416.65
2023-05-06,22,3324,5,10,68,18265.48,5.16,18260.32
2022-12-27,49,3325,12,15,76,3513.48,2.49,3510.99
2022-12-01,27,3326,2,8,50,23054.5,113.45,22941.05
2023-07-03,168,3327,14,17,46,31895.94,116.6,31779.34
2022-12-26,92,3328,21,18,93,81175.05,39.67,81135.38
2023-02-08,19,3329,25,15,7,5881.33,222.93,5658.4
2022-02-16,44,3330,25,11,70,16017.4,9.12,16008.28
2021-10-25,17,3331,5,15,84,58244.76,187.45,58057.310000000005
2022-08-20,5,3332,10,17,86,56102.1,75.08,56027.02
2023-06-29,72,3333,24,5,76,3513.48,12.82,3500.6599999999994
2023-09-12,27,3334,12,16,44,20287.96,32.52,20255.44
2022-12-13,26,3335,24,7,9,7855.650000000001,33.63,7822.02
2022-10-05,11,3336,24,9,96,63364.8,105.36,63259.44
2023-08-07,56,3337,8,2,16,739.68,8.31,731.37
2022-06-06,77,3338,7,9,63,41583.15,84.21,41498.94
2023-04-26,26,3339,21,6,69,60226.65,207.6,60019.05
2022-09-13,7,3340,36,3,22,14351.7,3.78,14347.92
2022-12-04,44,3341,12,4,96,21966.72,0.75,21965.97
2022-11-23,57,3342,23,9,49,21221.9,88.39,21133.51
2022-01-20,60,3343,17,5,49,46624.97,266.6,46358.37
2022-10-23,11,3344,9,3,57,37622.85,169.73,37453.12
2022-09-11,29,3345,9,3,15,9631.65,41.1,9590.55
2023-08-16,17,3346,12,6,89,61711.71,62.93,61648.78
2022-07-16,15,3347,24,14,91,77116.12999999999,67.08,77049.04999999999
2023-04-02,37,3348,7,5,41,26746.35,94.61,26651.74
2022-01-14,60,3349,3,2,77,73267.81,253.52,73014.29
2022-11-14,138,3350,18,8,72,19339.92,28.75,19311.17
2022-04-22,11,3351,4,5,44,29042.2,166.29,28875.91
2023-09-02,22,3352,23,7,89,23906.29,49.53,23856.76
2022-05-17,43,3353,23,5,70,30227.4,68.13,30159.27
2023-07-27,8,3354,6,9,98,6664.9800000000005,14.12,6650.860000000001
2022-04-15,2,3355,17,15,25,21185.75,238.3,20947.45
2022-09-09,44,3356,12,15,2,457.64,59.97,397.67
2023-07-12,27,3357,4,12,94,43342.46,81.51,43260.95
2022-12-30,39,3358,18,7,42,41795.46,240.88,41554.58
2023-08-20,5,3359,6,3,12,7828.200000000001,181.01,7647.19
2022-02-02,15,3360,12,12,70,59320.1,225.71,59094.39
2022-09-06,8,3361,25,9,8,544.08,3.98,540.1
2022-03-21,22,3362,8,8,100,26861.0,75.91,26785.09
2022-08-15,43,3363,7,10,2,863.64,32.95,830.6899999999999
2023-05-24,90,3364,12,2,57,37113.27,147.76,36965.51
2022-02-17,11,3365,10,18,37,24421.85,174.4,24247.45
2023-03-31,39,3366,3,18,39,38810.07,114.34,38695.73
2023-02-11,44,3367,10,5,13,2974.66,17.18,2957.48
2021-11-18,60,3368,3,17,48,45673.44,101.66,45571.78
2022-02-08,57,3369,19,4,32,13859.2,16.64,13842.56
2022-12-07,196,3370,10,16,2,863.64,20.47,843.17
2022-11-18,7,3371,18,2,45,29355.75,40.05,29315.7
2023-09-27,68,3372,25,8,44,29042.2,23.19,29019.01
2022-05-17,5,3373,10,5,21,13699.35,102.8,13596.55
2022-01-31,166,3374,7,18,48,2219.04,2.05,2216.99
2022-08-23,4,3375,19,10,48,17472.48,45.31,17427.17
2022-06-08,4,3376,1,16,17,6188.17,20.74,6167.43
2022-03-12,17,3377,12,16,61,42296.79,205.0,42091.79
2022-10-11,250,3378,10,14,8,6779.44,39.1,6740.339999999999
2023-04-14,17,3379,10,13,58,40216.62,26.63,40189.990000000005
2023-09-07,39,3380,15,7,26,25873.38,205.69,25667.69
2022-10-12,5,3381,5,18,2,1304.7,4.01,1300.69
2022-02-07,115,3382,18,13,58,37764.38,56.26,37708.12
2022-09-15,107,3383,17,6,38,8695.16,46.17,8648.99
2022-07-02,27,3384,4,11,66,30431.94,97.91,30334.03
2022-05-18,196,3385,25,11,11,4750.02,38.32,4711.7
2023-08-29,26,3386,24,8,11,9601.35,150.83,9450.52
2023-04-24,24,3387,10,17,58,22421.06,93.19,22327.870000000003
2022-10-12,18,3388,6,5,75,48833.25,145.15,48688.1
